"{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Obs. code Map'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Description'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Country'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'Region'}","{'column_span': 1, 'is_header': True, 'row_span': 1, 'value': 'MPC-list'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '470'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ceccano Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'La'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ceccano'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '471'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Houstrup Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Denmark'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Houstrup'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '472'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Merlette Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PACA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Merlette'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '473'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Remanzacco Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'F'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Remanzacco'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '474'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mount John University Observatory (University of Canterbury Mount John Observatory; UCMJO),'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ca'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mount John Observatory, Lake Tekapo'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '475'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Observatory of Turin (before 1913)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'P'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Turin (before 1913)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '476'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grange Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Italy'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'P'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Grange Observatory, Bussoleno'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '477'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Galleywood Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Galleywood'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '478'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lamalou-les-Bains Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Occ'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lamalou-les-Bains'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '479'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sollies-Pont Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PACA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Sollies-Pont'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '480'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cockfield Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cockfield'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '481'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moorwarfen Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SCT'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Moorwarfen'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '482'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Andrews Observatory (Observatory of the University of St Andrews)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'St. Andrews'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '483'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carter Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mrl'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carter Observatory, Black Birch Station'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '484'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Happy Valley Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Happy Valley, Wellington'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '485'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carter Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'W'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Carter Observatory, Wellington'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '486'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Palmerston North Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'New Zealand'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'MW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Palmerston North'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '487'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Macnairston Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SCT'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Macnairston Observatory'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '488'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newcastle upon Tyne'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Newcastle upon Tyne'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '489'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hemingford Abbots Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Hemingford Abbots'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '490'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wimborne Minster Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Wimborne Minster'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '491'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Centro Astronómico de Yebes'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'CM'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Centro Astronomico de Yebes'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '492'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mickleover Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mickleover'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '493'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Calar Alto Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Spain'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'AN'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Calar Alto'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '494'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stakenbridge Observatory, near Kidderminster'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Stakenbridge'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '495'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Altrincham Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Altrincham'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '496'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bishopstoke Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bishopstoke'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '497'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ascot-Loudwater Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Ascot-Loudwater'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '498'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Earls Barton Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Earls Barton'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '499'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cheam Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cheam'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '500'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Geocentric (e.g. IRAS)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'SPACE'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': ''}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Geocentric'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '501'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herstmonceux Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Herstmonceux'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '502'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colchester Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Colchester'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '503'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cambridge Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'United Kingdom'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ENG'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Cambridge'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '504'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Le Creusot Observatory Src'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'BFC'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Le Creusot'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '505'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Simon Stevin Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Netherlands'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'North Brabant'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Simon Stevin'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '506'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bendestorf Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NI'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Bendestorf'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '507'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nyenheim Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Netherlands'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gelderland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Nyenheim'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '508'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Zeist Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Netherlands'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Gelderland'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Zeist'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '509'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'La Seyne sur Mer Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PACA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'La Seyne sur Mer'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '510'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Siegen Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'NRW'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Siegen'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '511'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Haute-Provence Observatory (Observatoire de Haute-Provence; OHP)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'PACA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Haute Provence'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '512'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Leiden Observatory (before 1860)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Netherlands'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ZH'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Leiden (before 1860)'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '513'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lyons Observatory'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'France'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'ARA'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Lyons'}"
"{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': '514'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mundenheim Observatory (1907–1913)'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Germany'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'RP'}","{'column_span': 1, 'is_header': False, 'row_span': 1, 'value': 'Mundenheim (1907-1913)'}"
